id,name,stat_name,base_stat,effort
162,furret,defense,64,0
162,furret,hp,85,0
162,furret,special-attack,45,0
162,furret,special-defense,55,0
162,furret,speed,90,2
163,hoothoot,attack,30,0
163,hoothoot,defense,30,0
163,hoothoot,hp,60,1
163,hoothoot,special-attack,36,0
163,hoothoot,special-defense,56,0
163,hoothoot,speed,50,0
164,noctowl,attack,50,0
164,noctowl,defense,50,0
164,noctowl,hp,100,2
164,noctowl,special-attack,86,0
164,noctowl,special-defense,96,0
164,noctowl,speed,70,0
165,ledyba,attack,20,0
165,ledyba,defense,30,0
165,ledyba,hp,40,0
165,ledyba,special-attack,40,0
165,ledyba,special-defense,80,1
165,ledyba,speed,55,0
166,ledian,attack,35,0
166,ledian,defense,50,0
166,ledian,hp,55,0
166,ledian,special-attack,55,0
166,ledian,special-defense,110,2
166,ledian,speed,85,0
167,spinarak,attack,60,1
167,spinarak,defense,40,0
167,spinarak,hp,40,0
167,spinarak,special-attack,40,0
167,spinarak,special-defense,40,0
167,spinarak,speed,30,0
168,ariados,attack,90,2
168,ariados,defense,70,0
168,ariados,hp,70,0
168,ariados,special-attack,60,0
168,ariados,special-defense,70,0
168,ariados,speed,40,0
169,crobat,attack,90,0
169,crobat,defense,80,0
169,crobat,hp,85,0
169,crobat,special-attack,70,0
169,crobat,special-defense,80,0
169,crobat,speed,130,3
170,chinchou,attack,38,0
170,chinchou,defense,38,0
170,chinchou,hp,75,1
170,chinchou,special-attack,56,0
170,chinchou,special-defense,56,0
170,chinchou,speed,67,0
171,lanturn,attack,58,0
171,lanturn,defense,58,0
171,lanturn,hp,125,2
171,lanturn,special-attack,76,0
171,lanturn,special-defense,76,0
171,lanturn,speed,67,0
172,pichu,attack,40,0
172,pichu,defense,15,0
172,pichu,hp,20,0
172,pichu,special-attack,35,0
172,pichu,special-defense,35,0
172,pichu,speed,60,1
173,cleffa,attack,25,0
173,cleffa,defense,28,0
173,cleffa,hp,50,0
173,cleffa,special-attack,45,0
173,cleffa,special-defense,55,1
173,cleffa,speed,15,0
174,igglybuff,attack,30,0
174,igglybuff,defense,15,0
174,igglybuff,hp,90,1
174,igglybuff,special-attack,40,0
174,igglybuff,special-defense,20,0
174,igglybuff,speed,15,0
175,togepi,attack,20,0
175,togepi,defense,65,0
175,togepi,hp,35,0
175,togepi,special-attack,40,0
175,togepi,special-defense,65,1
175,togepi,speed,20,0
176,togetic,attack,40,0
176,togetic,defense,85,0
176,togetic,hp,55,0
176,togetic,special-attack,80,0
176,togetic,special-defense,105,2
176,togetic,speed,40,0
177,natu,attack,50,0
177,natu,defense,45,0
177,natu,hp,40,0
177,natu,special-attack,70,1
177,natu,special-defense,45,0
177,natu,speed,70,0
178,xatu,attack,75,0
178,xatu,defense,70,0
178,xatu,hp,65,0
178,xatu,special-attack,95,1
178,xatu,special-defense,70,0
178,xatu,speed,95,1
179,mareep,attack,40,0
179,mareep,defense,40,0
179,mareep,hp,55,0
179,mareep,special-attack,65,1
179,mareep,special-defense,45,0
179,mareep,speed,35,0
180,flaaffy,attack,55,0
180,flaaffy,defense,55,0
180,flaaffy,hp,70,0
180,flaaffy,special-attack,80,2
180,flaaffy,special-defense,60,0
180,flaaffy,speed,45,0
181,ampharos,attack,75,0
181,ampharos,defense,85,0
181,ampharos,hp,90,0
181,ampharos,special-attack,115,3
181,ampharos,special-defense,90,0
181,ampharos,speed,55,0
182,bellossom,attack,80,0
182,bellossom,defense,95,0
182,bellossom,hp,75,0
182,bellossom,special-attack,90,0
182,bellossom,special-defense,100,3
182,bellossom,speed,50,0
183,marill,attack,20,0
183,marill,defense,50,0
183,marill,hp,70,2
183,marill,special-attack,20,0
183,marill,special-defense,50,0
183,marill,speed,40,0
184,azumarill,attack,50,0
184,azumarill,defense,80,0
184,azumarill,hp,100,3
184,azumarill,special-attack,60,0
184,azumarill,special-defense,80,0
184,azumarill,speed,50,0
185,sudowoodo,attack,100,0
185,sudowoodo,defense,115,2
185,sudowoodo,hp,70,0
185,sudowoodo,special-attack,30,0
185,sudowoodo,special-defense,65,0
185,sudowoodo,speed,30,0
186,politoed,attack,75,0
186,politoed,defense,75,0
186,politoed,hp,90,0
186,politoed,special-attack,90,0
186,politoed,special-defense,100,3
186,politoed,speed,70,0
187,hoppip,attack,35,0
187,hoppip,defense,40,0
187,hoppip,hp,35,0
187,hoppip,special-attack,35,0
187,hoppip,special-defense,55,1
187,hoppip,speed,50,0
188,skiploom,attack,45,0
188,skiploom,defense,50,0
188,skiploom,hp,55,0
188,skiploom,special-attack,45,0
188,skiploom,special-defense,65,0
188,skiploom,speed,80,2
189,jumpluff,attack,55,0
189,jumpluff,defense,70,0
189,jumpluff,hp,75,0
189,jumpluff,special-attack,55,0
189,jumpluff,special-defense,95,0
189,jumpluff,speed,110,3
190,aipom,attack,70,0
190,aipom,defense,55,0
190,aipom,hp,55,0
190,aipom,special-attack,40,0
190,aipom,special-defense,55,0
190,aipom,speed,85,1
191,sunkern,attack,30,0
191,sunkern,defense,30,0
191,sunkern,hp,30,0
191,sunkern,special-attack,30,1
191,sunkern,special-defense,30,0
191,sunkern,speed,30,0
192,sunflora,attack,75,0
192,sunflora,defense,55,0
192,sunflora,hp,75,0
192,sunflora,special-attack,105,2
192,sunflora,special-defense,85,0
192,sunflora,speed,30,0
193,yanma,attack,65,0
193,yanma,defense,45,0
193,yanma,hp,65,0
193,yanma,special-attack,75,0
193,yanma,special-defense,45,0
193,yanma,speed,95,1
194,wooper,attack,45,0
194,wooper,defense,45,0
194,wooper,hp,55,1
194,wooper,special-attack,25,0
194,wooper,special-defense,25,0
194,wooper,speed,15,0
195,quagsire,attack,85,0
195,quagsire,defense,85,0
195,quagsire,hp,95,2
195,quagsire,special-attack,65,0
195,quagsire,special-defense,65,0
195,quagsire,speed,35,0
196,espeon,attack,65,0
196,espeon,defense,60,0
196,espeon,hp,65,0
196,espeon,special-attack,130,2
196,espeon,special-defense,95,0
196,espeon,speed,110,0
197,umbreon,attack,65,0
197,umbreon,defense,110,0
197,umbreon,hp,95,0
197,umbreon,special-attack,60,0
197,umbreon,special-defense,130,2
197,umbreon,speed,65,0
198,murkrow,attack,85,0
198,murkrow,defense,42,0
198,murkrow,hp,60,0
198,murkrow,special-attack,85,0
198,murkrow,special-defense,42,0
198,murkrow,speed,91,1
199,slowking,attack,75,0
199,slowking,defense,80,0
199,slowking,hp,95,0
199,slowking,special-attack,100,0
199,slowking,special-defense,110,2
199,slowking,speed,30,0
200,misdreavus,attack,60,0
200,misdreavus,defense,60,0
200,misdreavus,hp,60,0
200,misdreavus,special-attack,85,0
200,misdreavus,special-defense,85,1
200,misdreavus,speed,85,0
201,unown,attack,72,1
201,unown,defense,48,0
201,unown,hp,48,0
201,unown,special-attack,72,1
201,unown,special-defense,48,0
201,unown,speed,48,0
202,wobbuffet,attack,33,0
202,wobbuffet,defense,58,0
202,wobbuffet,hp,190,2
202,wobbuffet,special-attack,33,0
202,wobbuffet,special-defense,58,0
202,wobbuffet,speed,33,0
203,girafarig,attack,80,0
203,girafarig,defense,65,0
203,girafarig,hp,70,0
203,girafarig,special-attack,90,2
203,girafarig,special-defense,65,0
203,girafarig,speed,85,0
204,pineco,attack,65,0
204,pineco,defense,90,1
204,pineco,hp,50,0
204,pineco,special-attack,35,0
204,pineco,special-defense,35,0
204,pineco,speed,15,0
205,forretress,attack,90,0
205,forretress,defense,140,2
205,forretress,hp,75,0
205,forretress,special-attack,60,0
205,forretress,special-defense,60,0
205,forretress,speed,40,0
206,dunsparce,attack,70,0
206,dunsparce,defense,70,0
206,dunsparce,hp,100,1
206,dunsparce,special-attack,65,0
206,dunsparce,special-defense,65,0
206,dunsparce,speed,45,0
207,gligar,attack,75,0
207,gligar,defense,105,1
207,gligar,hp,65,0
207,gligar,special-attack,35,0
207,gligar,special-defense,65,0
207,gligar,speed,85,0
208,steelix,attack,85,0
208,steelix,defense,200,2
208,steelix,hp,75,0
208,steelix,special-attack,55,0
208,steelix,special-defense,65,0
208,steelix,speed,30,0
209,snubbull,attack,80,1
209,snubbull,defense,50,0
209,snubbull,hp,60,0
209,snubbull,special-attack,40,0
209,snubbull,special-defense,40,0
209,snubbull,speed,30,0
210,granbull,attack,120,2
210,granbull,defense,75,0
210,granbull,hp,90,0
210,granbull,special-attack,60,0
210,granbull,special-defense,60,0
210,granbull,speed,45,0
211,qwilfish,attack,95,1
211,qwilfish,defense,85,0
211,qwilfish,hp,65,0
211,qwilfish,special-attack,55,0
211,qwilfish,special-defense,55,0
211,qwilfish,speed,85,0
212,scizor,attack,130,2
212,scizor,defense,100,0
212,scizor,hp,70,0
212,scizor,special-attack,55,0
212,scizor,special-defense,80,0
212,scizor,speed,65,0
213,shuckle,attack,10,0
213,shuckle,defense,230,1
213,shuckle,hp,20,0
213,shuckle,special-attack,10,0
213,shuckle,special-defense,230,1
213,shuckle,speed,5,0
214,heracross,attack,125,2
214,heracross,defense,75,0
214,heracross,hp,80,0
214,heracross,special-attack,40,0
214,heracross,special-defense,95,0
214,heracross,speed,85,0
215,sneasel,attack,95,0
215,sneasel,defense,55,0
215,sneasel,hp,55,0
215,sneasel,special-attack,35,0
215,sneasel,special-defense,75,0
215,sneasel,speed,115,1
216,teddiursa,attack,80,1
216,teddiursa,defense,50,0
216,teddiursa,hp,60,0
216,teddiursa,special-attack,50,0
216,teddiursa,special-defense,50,0
216,teddiursa,speed,40,0
217,ursaring,attack,130,2
217,ursaring,defense,75,0
217,ursaring,hp,90,0
217,ursaring,special-attack,75,0
217,ursaring,special-defense,75,0
217,ursaring,speed,55,0
218,slugma,attack,40,0
218,slugma,defense,40,0
218,slugma,hp,40,0
218,slugma,special-attack,70,1
218,slugma,special-defense,40,0
218,slugma,speed,20,0
219,magcargo,attack,50,0
219,magcargo,defense,120,2
219,magcargo,hp,60,0
219,magcargo,special-attack,90,0
219,magcargo,special-defense,80,0
219,magcargo,speed,30,0
220,swinub,attack,50,1
220,swinub,defense,40,0
220,swinub,hp,50,0
220,swinub,special-attack,30,0
220,swinub,special-defense,30,0
220,swinub,speed,50,0
221,piloswine,attack,100,1
221,piloswine,defense,80,0
221,piloswine,hp,100,1
221,piloswine,special-attack,60,0
221,piloswine,special-defense,60,0
221,piloswine,speed,50,0
222,corsola,attack,55,0
222,corsola,defense,95,1
222,corsola,hp,65,0
222,corsola,special-attack,65,0
222,corsola,special-defense,95,1
222,corsola,speed,35,0
223,remoraid,attack,65,0
223,remoraid,defense,35,0
223,remoraid,hp,35,0
223,remoraid,special-attack,65,1
223,remoraid,special-defense,35,0
223,remoraid,speed,65,0
224,octillery,attack,105,1
224,octillery,defense,75,0
224,octillery,hp,75,0
224,octillery,special-attack,105,1
224,octillery,special-defense,75,0
224,octillery,speed,45,0
225,delibird,attack,55,0
225,delibird,defense,45,0
225,delibird,hp,45,0
225,delibird,special-attack,65,0
225,delibird,special-defense,45,0
225,delibird,speed,75,1
226,mantine,attack,40,0
226,mantine,defense,70,0
226,mantine,hp,85,0
226,mantine,special-attack,80,0
226,mantine,special-defense,140,2
226,mantine,speed,70,0
227,skarmory,attack,80,0
227,skarmory,defense,140,2
227,skarmory,hp,65,0
227,skarmory,special-attack,40,0
227,skarmory,special-defense,70,0
227,skarmory,speed,70,0
228,houndour,attack,60,0
228,houndour,defense,30,0
228,houndour,hp,45,0
228,houndour,special-attack,80,1
228,houndour,special-defense,50,0
228,houndour,speed,65,0
229,houndoom,attack,90,0
229,houndoom,defense,50,0
229,houndoom,hp,75,0
229,houndoom,special-attack,110,2
229,houndoom,special-defense,80,0
229,houndoom,speed,95,0
230,kingdra,attack,95,1
230,kingdra,defense,95,0
230,kingdra,hp,75,0
230,kingdra,special-attack,95,1
230,kingdra,special-defense,95,1
230,kingdra,speed,85,0
231,phanpy,attack,60,0
231,phanpy,defense,60,0
231,phanpy,hp,90,1
231,phanpy,special-attack,40,0
231,phanpy,special-defense,40,0
231,phanpy,speed,40,0
232,donphan,attack,120,1
232,donphan,defense,120,1
232,donphan,hp,90,0
232,donphan,special-attack,60,0
232,donphan,special-defense,60,0
232,donphan,speed,50,0
233,porygon2,attack,80,0
233,porygon2,defense,90,0
233,porygon2,hp,85,0
233,porygon2,special-attack,105,2
233,porygon2,special-defense,95,0
233,porygon2,speed,60,0
234,stantler,attack,95,1
234,stantler,defense,62,0
234,stantler,hp,73,0
234,stantler,special-attack,85,0
234,stantler,special-defense,65,0
234,stantler,speed,85,0
235,smeargle,attack,20,0
235,smeargle,defense,35,0
235,smeargle,hp,55,0
235,smeargle,special-attack,20,0
235,smeargle,special-defense,45,0
235,smeargle,speed,75,1
236,tyrogue,attack,35,1
236,tyrogue,defense,35,0
236,tyrogue,hp,35,0
236,tyrogue,special-attack,35,0
236,tyrogue,special-defense,35,0
236,tyrogue,speed,35,0
237,hitmontop,attack,95,0
237,hitmontop,defense,95,0
237,hitmontop,hp,50,0
237,hitmontop,special-attack,35,0
237,hitmontop,special-defense,110,2
237,hitmontop,speed,70,0
238,smoochum,attack,30,0
238,smoochum,defense,15,0
238,smoochum,hp,45,0
238,smoochum,special-attack,85,1
238,smoochum,special-defense,65,0
238,smoochum,speed,65,0
239,elekid,attack,63,0
239,elekid,defense,37,0
239,elekid,hp,45,0
239,elekid,special-attack,65,0
239,elekid,special-defense,55,0
239,elekid,speed,95,1
240,magby,attack,75,0
240,magby,defense,37,0
240,magby,hp,45,0
240,magby,special-attack,70,0
240,magby,special-defense,55,0
240,magby,speed,83,1
241,miltank,attack,80,0
241,miltank,defense,105,2
241,miltank,hp,95,0
241,miltank,special-attack,40,0
241,miltank,special-defense,70,0
241,miltank,speed,100,0
242,blissey,attack,10,0
242,blissey,defense,10,0
242,blissey,hp,255,3
242,blissey,special-attack,75,0
242,blissey,special-defense,135,0
242,blissey,speed,55,0
243,raikou,attack,85,0
243,raikou,defense,75,0
243,raikou,hp,90,0
243,raikou,special-attack,115,1
243,raikou,special-defense,100,0
243,raikou,speed,115,2
244,entei,attack,115,2
244,entei,defense,85,0
244,entei,hp,115,1
244,entei,special-attack,90,0
244,entei,special-defense,75,0
244,entei,speed,100,0
245,suicune,attack,75,0
245,suicune,defense,115,1
245,suicune,hp,100,0
245,suicune,special-attack,90,0
245,suicune,special-defense,115,2
245,suicune,speed,85,0
246,larvitar,attack,64,1
246,larvitar,defense,50,0
246,larvitar,hp,50,0
246,larvitar,special-attack,45,0
246,larvitar,special-defense,50,0
246,larvitar,speed,41,0
247,pupitar,attack,84,2
247,pupitar,defense,70,0
247,pupitar,hp,70,0
247,pupitar,special-attack,65,0
247,pupitar,special-defense,70,0
247,pupitar,speed,51,0
248,tyranitar,attack,134,3
248,tyranitar,defense,110,0
248,tyranitar,hp,100,0
248,tyranitar,special-attack,95,0
248,tyranitar,special-defense,100,0
248,tyranitar,speed,61,0
249,lugia,attack,90,0
249,lugia,defense,130,0
249,lugia,hp,106,0
249,lugia,special-attack,90,0
249,lugia,special-defense,154,3
249,lugia,speed,110,0
250,ho-oh,attack,130,0
250,ho-oh,defense,90,0
250,ho-oh,hp,106,0
250,ho-oh,special-attack,110,0
250,ho-oh,special-defense,154,3
250,ho-oh,speed,90,0
251,celebi,attack,100,0
251,celebi,defense,100,0
251,celebi,hp,100,3
251,celebi,special-attack,100,0
251,celebi,special-defense,100,0
251,celebi,speed,100,0
252,treecko,attack,45,0
252,treecko,defense,35,0
252,treecko,hp,40,0
252,treecko,special-attack,65,0
252,treecko,special-defense,55,0
252,treecko,speed,70,1
253,grovyle,attack,65,0
253,grovyle,defense,45,0
253,grovyle,hp,50,0
253,grovyle,special-attack,85,0
253,grovyle,special-defense,65,0
253,grovyle,speed,95,2
254,sceptile,attack,85,0
254,sceptile,defense,65,0
254,sceptile,hp,70,0
254,sceptile,special-attack,105,0
254,sceptile,special-defense,85,0
254,sceptile,speed,120,3
255,torchic,attack,60,0
255,torchic,defense,40,0
255,torchic,hp,45,0
255,torchic,special-attack,70,1
255,torchic,special-defense,50,0
255,torchic,speed,45,0
256,combusken,attack,85,1
256,combusken,defense,60,0
256,combusken,hp,60,0
256,combusken,special-attack,85,1
256,combusken,special-defense,60,0
256,combusken,speed,55,0
257,blaziken,attack,120,3
257,blaziken,defense,70,0
257,blaziken,hp,80,0
257,blaziken,special-attack,110,0
257,blaziken,special-defense,70,0
257,blaziken,speed,80,0
258,mudkip,attack,70,1
258,mudkip,defense,50,0
258,mudkip,hp,50,0
258,mudkip,special-attack,50,0
258,mudkip,special-defense,50,0
258,mudkip,speed,40,0
259,marshtomp,attack,85,2
259,marshtomp,defense,70,0
259,marshtomp,hp,70,0
259,marshtomp,special-attack,60,0
259,marshtomp,special-defense,70,0
259,marshtomp,speed,50,0
260,swampert,attack,110,3
260,swampert,defense,90,0
260,swampert,hp,100,0
260,swampert,special-attack,85,0
260,swampert,special-defense,90,0
260,swampert,speed,60,0
261,poochyena,attack,55,1
261,poochyena,defense,35,0
261,poochyena,hp,35,0
261,poochyena,special-attack,30,0
261,poochyena,special-defense,30,0
261,poochyena,speed,35,0
262,mightyena,attack,90,2
262,mightyena,defense,70,0
262,mightyena,hp,70,0
262,mightyena,special-attack,60,0
262,mightyena,special-defense,60,0
262,mightyena,speed,70,0
263,zigzagoon,attack,30,0
263,zigzagoon,defense,41,0
263,zigzagoon,hp,38,0
263,zigzagoon,special-attack,30,0
263,zigzagoon,special-defense,41,0
263,zigzagoon,speed,60,1
264,linoone,attack,70,0
264,linoone,defense,61,0
264,linoone,hp,78,0
264,linoone,special-attack,50,0
264,linoone,special-defense,61,0
264,linoone,speed,100,2
265,wurmple,attack,45,0
265,wurmple,defense,35,0
265,wurmple,hp,45,1
265,wurmple,special-attack,20,0
265,wurmple,special-defense,30,0
265,wurmple,speed,20,0
266,silcoon,attack,35,0
266,silcoon,defense,55,2
266,silcoon,hp,50,0
266,silcoon,special-attack,25,0
266,silcoon,special-defense,25,0
266,silcoon,speed,15,0
267,beautifly,attack,70,0
267,beautifly,defense,50,0
267,beautifly,hp,60,0
267,beautifly,special-attack,100,3
267,beautifly,special-defense,50,0
267,beautifly,speed,65,0
268,cascoon,attack,35,0
268,cascoon,defense,55,2
268,cascoon,hp,50,0
268,cascoon,special-attack,25,0
268,cascoon,special-defense,25,0
268,cascoon,speed,15,0
269,dustox,attack,50,0
269,dustox,defense,70,0
269,dustox,hp,60,0
269,dustox,special-attack,50,0
269,dustox,special-defense,90,3
269,dustox,speed,65,0
270,lotad,attack,30,0
270,lotad,defense,30,0
270,lotad,hp,40,0
270,lotad,special-attack,40,0
270,lotad,special-defense,50,1
270,lotad,speed,30,0
271,lombre,attack,50,0
271,lombre,defense,50,0
271,lombre,hp,60,0
271,lombre,special-attack,60,0
271,lombre,special-defense,70,2
271,lombre,speed,50,0
272,ludicolo,attack,70,0
272,ludicolo,defense,70,0
272,ludicolo,hp,80,0
272,ludicolo,special-attack,90,0
272,ludicolo,special-defense,100,3
272,ludicolo,speed,70,0
273,seedot,attack,40,0
273,seedot,defense,50,1
273,seedot,hp,40,0
273,seedot,special-attack,30,0
273,seedot,special-defense,30,0
273,seedot,speed,30,0
274,nuzleaf,attack,70,2
274,nuzleaf,defense,40,0
274,nuzleaf,hp,70,0
274,nuzleaf,special-attack,60,0
274,nuzleaf,special-defense,40,0
274,nuzleaf,speed,60,0
275,shiftry,attack,100,3
275,shiftry,defense,60,0
275,shiftry,hp,90,0
275,shiftry,special-attack,90,0
275,shiftry,special-defense,60,0
275,shiftry,speed,80,0
276,taillow,attack,55,0
276,taillow,defense,30,0
276,taillow,hp,40,0
